,Key,Count,Mean Score
0,TTR,300,0.12033817188074766
1,mean_sen_len,300,0.11099222734669742
2,or,300,0.05486606261692072
4,this,300,0.042697444367446415
5,VBD,300,0.039093001193506546
3,to,299,0.04249308452760154
6,VBP,267,0.03104140650004981
10,that,225,0.0288814043363795
7,with,222,0.030255773569401356
11,is,162,0.02670944046540886
9,you,132,0.024986050357320478
8,of,125,0.026834238843143704
12,in,24,0.02541557725097276
16,i,13,0.026233054300150403
15,and,10,0.024820957789083827
13,so,8,0.02469485821248619
18,VBZ,6,0.02378037094965353
14,from,3,0.025421278065841112
19,what,2,0.024048981102154136
17,IN,1,0.022737297276989435
20,for,1,0.024993958170583995
