,Key,Count,Mean Score
0,TTR,100,0.124511424503142
1,sentiment,100,0.08297536067690706
2,mean_sen_len,100,0.05764385668039717
3,this,100,0.036300302222979794
4,and,100,0.024929375248997965
5,PRP$,100,0.02880681601437761
9,as,67,0.020509365028941098
7,for,56,0.018630706571166063
13,with,50,0.018559451477629194
10,you,49,0.01827771074001946
17,to,39,0.01819536230915288
12,their,32,0.017549857473140404
6,which,28,0.017546828722524766
8,has,28,0.018241063199910784
16,VBG,17,0.016809109052305652
15,that,13,0.01756374158485791
14,such,5,0.016712397647909612
11,JJ,4,0.0168351737443536
21,RBR,3,0.016644450008598606
19,or,2,0.018478581715911768
18,we,2,0.016274200916121744
20,VBZ,2,0.01616466348932834
22,more,1,0.016267162224298016
23,on,1,0.015588292320794284
24,be,1,0.014381435318754325
