,Key,Count,Mean Score
0,TTR,100,0.17727644103198079
1,RB,100,0.03186116850024526
2,the,100,0.030422537478083208
3,DT,100,0.029211320134747212
5,IN,100,0.023258042705953698
4,a,99,0.027107269639575056
12,mean_sen_len,70,0.016949189984140776
9,VBG,64,0.015958208228478037
6,NN,61,0.01700110222374789
8,VBN,60,0.016649290386497217
7,because,45,0.01660542019252065
14,i,37,0.015911636693612285
13,and,33,0.015647135600809867
15,or,10,0.01498356058343452
11,about,7,0.015234365571966684
10,until,4,0.014479873986510131
20,only,3,0.015798947494077054
16,JJR,2,0.014867445422622493
18,while,2,0.013850871407096146
17,of,1,0.015834740331675957
19,sentiment,1,0.014483412688803701
21,on,1,0.013481705561102363
