,Key,Count,Mean Score
0,TTR,100,0.20122260879866263
1,the,100,0.0789373662495541
2,or,100,0.05662295950945943
3,DT,100,0.05362664288837754
4,a,100,0.04523981075170136
5,and,100,0.047545154004515304
9,mean_sen_len,100,0.0316224991231969
6,when,98,0.024223956529054885
8,such,71,0.02119832605452488
7,is,70,0.020779844762876847
10,of,28,0.02011190242470229
11,through,8,0.017182891595510313
13,at,6,0.018513118758066053
17,about,5,0.018497616714368025
15,as,4,0.019036512450870808
12,lex_density,4,0.018981774994540932
19,NNS,2,0.020678269325853378
16,their,2,0.019352459988706446
14,from,1,0.02061948235487989
18,VBG,1,0.017017142446648488
