,Key,Count,Mean Score
0,TTR,300,0.17673492618240455
1,RB,300,0.0312940052695399
2,DT,300,0.029481692419490522
3,a,300,0.02728210994535375
5,the,300,0.030880929077650443
4,IN,299,0.02354346752073778
7,mean_sen_len,220,0.016776224698960947
9,NN,215,0.016574141989659168
8,VBG,181,0.016044008395908183
12,VBN,162,0.016613216020010122
10,i,121,0.01586644873079634
6,because,116,0.01649592366068254
14,and,87,0.015716960959714206
13,or,30,0.0154804120182911
11,until,27,0.015356460273823579
16,about,15,0.014918811170002929
17,while,7,0.01411586229050907
18,of,5,0.014205003803368482
21,JJR,4,0.015136388725477868
20,sentiment,3,0.015531503878095203
15,me,2,0.014727550259147282
22,any,2,0.014397331291478542
19,no,1,0.01487251159526922
23,have,1,0.013866210209407719
24,in,1,0.014534243579991604
25,be,1,0.014913868271059148
