,Key,Count,Mean Score
0,PRP,100,0.07459401182343513
1,NN,100,0.054350417999331595
2,sentiment,100,0.05989459488853124
3,of,100,0.06766577200027307
4,VB,100,0.053324951227830215
9,DT,98,0.03842584480728796
5,IN,93,0.03932140948971136
6,have,72,0.03583817863061969
12,to,54,0.03474133694947624
8,NNS,45,0.03298293998280025
11,RB,36,0.03260645327655437
7,the,33,0.03186695732766079
13,mean_sen_len,28,0.032091062373937246
10,i,22,0.032825172628497976
14,which,17,0.032464686900022605
15,a,1,0.028231391116337178
16,it,1,0.030563552575258078
