,Key,Count,Mean Score
0,PRP,100,0.0745049711293023
1,of,100,0.06823289193918237
2,sentiment,100,0.0618500244228077
3,NN,100,0.0529023126670226
4,VB,100,0.051859065764878996
7,IN,96,0.038803603640430465
6,DT,94,0.03791935162437081
13,to,60,0.036050613436897465
5,have,59,0.0347988152723702
9,NNS,55,0.034006630982606284
12,RB,33,0.032550154605511986
10,i,31,0.03217575457810732
11,the,30,0.03270041806813877
14,which,22,0.03247979890214881
8,mean_sen_len,20,0.032744038977368266
