,Key,Count,Mean Score
0,sentiment,100,0.07295685897633822
1,VBZ,100,0.033899334078445455
2,VBP,100,0.03523796555926164
3,mean_sen_len,100,0.039437738875135554
6,i,94,0.026260923251769753
11,is,80,0.025850319807972432
12,and,75,0.024218214317915498
9,RB,63,0.023128773465426813
4,to,60,0.022940039277023108
16,me,60,0.022892617026103356
7,my,59,0.023202686594755186
15,TTR,26,0.020711554386262473
14,now,18,0.021361629587788988
10,do,15,0.02295965550194753
13,male_pronouns,14,0.020905719589355217
17,that,9,0.020507558840740122
8,but,9,0.021652744861507353
5,so,8,0.022038359037522964
18,had,7,0.02110525810363733
20,VBD,2,0.020181487396754703
19,we,1,0.017075349861797588
