,Key,Count,Mean Score
0,TTR,300,0.04659371479227052
3,mean_sen_len,298,0.029222726075006276
1,and,297,0.03408215423171553
5,RB,287,0.029536094613986003
2,NNS,280,0.027536571961191844
4,VBP,262,0.027937234233210418
7,NN,257,0.02578133326433039
6,a,232,0.025807774238767046
8,IN,157,0.02438759894680284
10,VBG,103,0.024998401826091535
19,for,71,0.024857028950822466
9,JJR,58,0.025659610739994062
16,PRP,48,0.02405381368121789
11,is,45,0.024637412363722792
14,of,44,0.024183885503783555
13,sentiment,43,0.023580673227999557
12,in,37,0.024242947435647512
18,has,30,0.023988367508778512
15,it,30,0.02420072935953833
21,are,28,0.024039567079211465
20,with,25,0.023992735018405324
17,VBZ,24,0.023775220824766904
24,lex_density,13,0.023062769581225533
26,JJ,13,0.022682006382855217
25,to,4,0.022014911621659205
28,VB,4,0.0227680613745313
22,be,3,0.023506852360874006
29,more,3,0.02356348107660075
23,the,2,0.022871609027240482
27,on,1,0.02197902019520721
30,that,1,0.02140367642563404
