,Key,Count,Mean Score
0,of,100,0.06736903949317574
1,PRP,100,0.07530671637131095
2,VB,100,0.05313724882963741
3,sentiment,100,0.060204614091184896
4,NN,100,0.05343123001033688
9,IN,99,0.03887948164145123
8,DT,98,0.038815680629631574
6,to,61,0.03633763079547832
12,have,53,0.03564119484571998
5,the,37,0.03311145865123003
11,RB,37,0.03194597820427968
7,NNS,35,0.03389342737355209
10,mean_sen_len,30,0.031617587865039244
13,i,27,0.03256665334149162
14,which,22,0.03109161262185264
15,VBD,1,0.03311820408596429
