,Key,Count,Mean Score
0,TTR,100,0.03178900458115835
1,who,100,0.033725729137835316
2,sentiment,100,0.0294295617897182
3,is,100,0.0292137107238009
4,VBZ,100,0.027269595266562932
5,RB,99,0.02456914670607548
6,VBN,92,0.022142270302029816
7,and,82,0.020906256356647057
10,a,74,0.020633565636945284
12,that,36,0.01794344921895618
16,JJ,21,0.01797444493317956
17,this,18,0.019392001767215877
11,by,16,0.018772615421167073
15,mean_sen_len,14,0.01762376602570542
9,all,13,0.018374152522204996
8,up,13,0.019253286374264225
14,at,8,0.01760252670453643
13,out,5,0.019558407492335592
22,lex_density,4,0.017314827480259795
19,only,2,0.01783511651550208
18,VBG,1,0.01780942189810326
20,VBP,1,0.01746231730469419
21,an,1,0.018229236640624806
