,Key,Count,Mean Score
0,sentiment,100,0.14652000055508882
1,VBG,100,0.08481049510726013
2,this,100,0.09709762663135742
3,is,100,0.050255554721124994
4,and,100,0.050535026637086554
8,RB,97,0.03258370609771378
7,through,92,0.029885459725500114
5,VBN,91,0.029705197494042646
9,by,80,0.028703886264680505
6,are,77,0.02825641747528695
11,into,39,0.024872006170495443
12,NNS,8,0.023649901473270833
14,VBD,6,0.022740570418307026
13,DT,4,0.024637377113043472
10,be,3,0.023016712211678992
15,not,3,0.02195224800227862
