,Key,Count,Mean Score
0,i,100,0.10579679773275
1,sentiment,100,0.043926238077427626
3,do,100,0.0522353340807378
2,just,98,0.03996415304778216
5,my,95,0.034336674061051106
6,TTR,95,0.03165876294133257
9,see,95,0.03155512393445112
8,VBP,90,0.030265328750115828
4,VBD,80,0.03244466525837257
7,mean_sen_len,36,0.026868862465815338
14,you,26,0.02638563121778624
12,but,25,0.026387903507745277
13,and,25,0.025617124183806794
10,if,18,0.02558521810558672
15,your,9,0.026917881567840977
11,we,8,0.02365703651289502
