,Key,Count,Mean Score
0,PRP,200,0.07661983674334107
1,of,200,0.0676171000213975
2,NN,200,0.05338718078173847
3,VB,200,0.05245105054965346
4,sentiment,200,0.060401131513199494
7,DT,197,0.037823467840050334
5,IN,193,0.03919085806968983
6,have,138,0.035114018588714845
10,to,115,0.03524223834041947
9,NNS,90,0.034015640909041925
8,the,63,0.0322183403615433
13,i,55,0.03228136595722784
11,mean_sen_len,52,0.032528577073914856
14,RB,52,0.03194433283120027
12,which,43,0.03190807586865399
15,a,1,0.025555436731751792
16,not,1,0.027277911044898618
