,Key,Count,Mean Score
0,TTR,100,0.0781814008230035
1,the,100,0.02942119432324579
2,sentiment,100,0.020981403028681726
3,a,100,0.021538710736450015
4,RB,100,0.02547635228831783
5,DT,100,0.02326647095101042
6,mean_sen_len,100,0.02046065602092392
7,and,91,0.01775433411275274
8,is,68,0.017207250574498408
10,lex_density,46,0.016843801318652495
14,NNS,23,0.016683048317504272
15,VBD,17,0.016872236831754796
11,PRP,16,0.016512130341609418
9,VBG,15,0.01668194327160994
13,in,10,0.01683840426493128
12,VB,10,0.016319759603521503
16,so,3,0.016278194081257982
17,of,1,0.015691692184506754
