,Key,Count,Mean Score
0,PRP,100,0.07486459069872237
1,of,100,0.06870561922742663
2,NN,100,0.053249354968435296
3,sentiment,100,0.059796883211361285
4,VB,100,0.05269978128904323
7,DT,97,0.037784191904267905
5,IN,95,0.039593142086089425
6,to,56,0.03651228841672444
8,have,56,0.03523217961499472
11,NNS,42,0.0332159684187822
12,i,40,0.031802488090625594
9,the,33,0.031988835994605384
14,RB,32,0.03266278520502926
13,mean_sen_len,25,0.03222303077062914
10,which,24,0.03223488134023066
