,Key,Count,Mean Score
0,PRP,100,0.07563559740936135
1,sentiment,100,0.060538873215073154
2,of,100,0.0663866936057033
7,NN,100,0.05285664049908759
6,VB,100,0.052410508299016924
3,DT,96,0.038281071539787846
4,IN,96,0.03961551216466037
10,have,69,0.03592120239835459
5,to,57,0.03608624103848012
12,NNS,40,0.03345081664860851
9,the,38,0.03273348651835299
11,i,31,0.03271694601251335
8,RB,25,0.03237980174648936
14,mean_sen_len,25,0.030935672909824498
13,which,22,0.03264758211200364
15,not,1,0.025425476440761006
