,Key,Count,Mean Score
0,of,100,0.06658008078854868
1,sentiment,100,0.06118988379672332
2,PRP,100,0.07521032645802066
3,NN,100,0.05290696719338005
4,VB,100,0.052445623558698556
5,IN,98,0.03914531564299049
6,DT,98,0.03854414235096686
11,have,62,0.035834803694217716
7,to,49,0.034913752692558454
13,NNS,44,0.03292230652698102
9,RB,36,0.03265807520277155
10,the,33,0.03274485257843786
8,i,28,0.032121641455375945
12,which,26,0.03110431049867798
14,mean_sen_len,26,0.03217632036308535
