,Key,Count,Mean Score
0,TTR,100,0.06979945638638334
1,or,99,0.037696307702544195
2,do,99,0.04560005651062426
4,PRP$,98,0.040577983916896966
8,just,98,0.0355946838718744
5,be,90,0.03553645224876014
10,if,74,0.029063985218012435
9,are,67,0.028943493512809268
11,RBR,61,0.028204899493967123
3,have,55,0.02959806501874603
17,than,46,0.024830823244091665
12,it,37,0.026923235748870622
6,more,29,0.0270487804308619
16,we,13,0.023945394147851105
7,your,7,0.024532980110046447
13,VBN,6,0.025411209036911592
14,with,5,0.025832553348681276
15,from,3,0.02351275275072867
22,for,3,0.022646851959272716
18,that,2,0.0255115869434853
23,see,2,0.024347573235211313
21,any,2,0.032099965624026776
20,this,1,0.02297284897741769
19,and,1,0.022386816579844048
24,they,1,0.021362553750439862
25,you,1,0.02358825225176011
