,Key,Count,Mean Score
0,we,100,0.08022266851164452
1,TTR,100,0.05400520789803262
2,VB,100,0.04535283511726479
3,mean_sen_len,100,0.03426742839142959
4,can,100,0.03037724870982501
5,to,96,0.02405211554980446
8,our,92,0.02403336256602432
9,be,83,0.024403345406517278
10,PRP,71,0.02257227325472279
7,JJ,54,0.0218967218040701
12,sentiment,34,0.022036151371706413
13,NN,24,0.02114374995200143
11,PRP$,23,0.022367823232674788
6,such,18,0.02196602805869728
15,then,2,0.0204096322952224
14,VBP,1,0.021247626516353674
16,RB,1,0.01887446076074724
17,IN,1,0.019954876935402394
