,Key,Count,Mean Score
0,TTR,300,0.06328249654618028
3,but,299,0.0425376942324416
1,with,290,0.04453593270266504
2,this,277,0.044992095923937804
9,for,260,0.036745137355714656
4,on,250,0.041855916990375296
10,have,228,0.04003008176816716
5,be,201,0.03621712789396546
14,not,177,0.037927331497992135
11,that,154,0.03104975227377021
8,JJR,140,0.032839665041301244
13,what,123,0.03285035889636673
15,so,89,0.03218922975712507
17,it,56,0.0316797867962543
6,from,37,0.031074866535255787
12,up,24,0.03147867059960573
7,out,23,0.0297094975289274
18,all,21,0.030147242898870184
16,now,15,0.03056336672779807
19,as,12,0.03206113320470417
21,one,7,0.02951895166709406
22,in,7,0.029008023200608312
20,would,4,0.029891083962244554
23,do,3,0.027455174339311703
24,just,2,0.02958954407946004
25,could,1,0.02917863956943098
