,Key,Count,Mean Score
0,mean_sen_len,300,0.04006511966037217
1,TTR,300,0.030067790378727977
2,a,299,0.03535805339514502
3,to,297,0.031514345859578276
4,RB,293,0.03266617949584479
5,VB,265,0.027057841210195346
10,was,242,0.027959534808876658
8,and,213,0.027617107561807692
7,VBG,210,0.028385458246536422
9,PRP,153,0.02589034774656501
16,NN,95,0.025025020792951633
14,VBD,87,0.02523674776855475
6,PRP$,73,0.02559592196823886
12,IN,44,0.024569525222472865
19,VBN,27,0.025887536003752095
21,of,18,0.02625385398125098
15,JJ,16,0.025465521310180192
20,sentiment,15,0.024243249138432784
13,the,13,0.025044549790529926
17,DT,12,0.024353439295823995
11,in,11,0.025412156645890284
18,lex_density,7,0.024731988616066625
22,on,6,0.02467878372576719
23,had,1,0.025821797395820783
24,when,1,0.02525443320800874
25,with,1,0.02416105397329472
26,NNS,1,0.02471755218620868
