,Key,Count,Mean Score
1,it,100,0.0498317089683207
3,i,100,0.04590942480577194
5,for,96,0.03853956454262613
10,in,96,0.040016995043823236
4,VBD,92,0.04176846250227537
6,with,85,0.0377669078994878
0,on,79,0.04037995641467129
11,that,78,0.03388226299974704
2,VBN,68,0.03984968935510222
13,this,53,0.03313256425537594
8,an,44,0.03322958922255456
7,but,40,0.031867373046210117
15,as,26,0.0311347113310572
16,and,10,0.030209649624697427
12,so,10,0.03008607168576637
14,is,7,0.0328062312178781
9,of,6,0.03361987734034206
19,or,5,0.028873186151387176
17,not,3,0.029247294683392776
18,from,1,0.02954975317835395
20,a,1,0.027874718601851707
