,Key,Count,Mean Score
0,TTR,100,0.14998606158091146
1,the,100,0.03853686481145602
2,a,100,0.03183620665373513
3,DT,100,0.02567479564037366
4,and,100,0.025543562395116175
5,is,100,0.02193750090735732
7,i,99,0.02179423778614825
6,IN,93,0.017637973614046686
11,VBG,45,0.015065704928862195
10,about,37,0.01543207517449238
12,in,31,0.015270805438900513
15,that,31,0.014658584703572945
8,PRP$,23,0.014352515249091431
14,to,17,0.01457154936679326
13,or,8,0.014352783723855272
20,mean_sen_len,3,0.015576508419331945
16,it,3,0.014093678891422485
18,of,3,0.014080904743902672
19,for,3,0.01412888828828022
17,lex_density,2,0.013582308589318817
9,what,1,0.01368073905009383
21,RB,1,0.013134444653347318
