,Key,Count,Mean Score
0,PRP,100,0.07620776470610928
1,of,100,0.0669266366028733
2,sentiment,100,0.06035376134658341
3,NN,100,0.05383386863821897
4,VB,100,0.05208741401883936
5,IN,99,0.03939803323088272
6,DT,95,0.03900137936202911
8,to,65,0.03553767718392737
11,have,57,0.03439259549543027
9,the,42,0.032279366265187244
14,NNS,40,0.03410845356313244
10,i,37,0.031561662049101824
7,RB,27,0.03146257529363775
13,mean_sen_len,22,0.032400190859089184
15,which,14,0.03190139973021987
12,VBD,1,0.02716398292237978
16,had,1,0.031164197843263717
