,Key,Count,Mean Score
0,PRP,100,0.07558015548497449
1,of,100,0.0667940409564164
2,sentiment,100,0.06094618488385599
3,VB,100,0.052983038421744386
4,NN,100,0.054600295749099255
5,IN,94,0.0398545000989072
6,DT,94,0.03889832727434345
7,have,65,0.036065513749893335
9,to,60,0.03491534409217579
10,NNS,42,0.033792278633104696
14,the,34,0.03167995032288693
13,RB,32,0.032123637727787535
8,i,30,0.03229940306625821
11,mean_sen_len,28,0.03142675517943858
12,which,20,0.03358120844616236
15,had,1,0.03505341910477273
