,Key,Count,Mean Score
0,TTR,300,0.08901957357694315
1,mean_sen_len,300,0.025913013696966896
5,RB,268,0.020708390986081855
13,DT,241,0.019841806331176846
7,VBG,208,0.02076159375507403
10,i,187,0.019476997279299336
2,NNS,165,0.019039181751666277
11,it,158,0.02021292754889654
15,a,111,0.0185457487043619
18,NN,82,0.017683378977800153
16,VB,80,0.01887885723772396
22,for,77,0.019484095316061815
4,not,76,0.019890057681632635
6,of,69,0.018922213770826167
24,lex_density,64,0.01786842625387412
14,VBP,63,0.01885062026120015
8,IN,59,0.017973964079688487
20,PRP$,57,0.01904754153873047
12,and,57,0.01861069554676883
27,to,45,0.018425266748543185
3,with,44,0.019386007078671028
17,JJ,43,0.017881118682758
23,the,40,0.017935946518211395
29,this,32,0.018677425638743177
9,sentiment,31,0.017224682011485797
34,on,28,0.018401972909229403
31,PRP,24,0.018114239153424635
19,but,21,0.019161497870446076
21,VBZ,20,0.017949668585909493
26,be,11,0.01871724338800412
28,in,10,0.018027349434108286
33,or,7,0.018800470650352254
30,that,6,0.017939040695144518
32,you,4,0.01766533929239803
37,do,4,0.01820589777640844
39,VBD,3,0.01713840892076002
36,JJR,2,0.019684420852366213
25,VBN,1,0.017352624944221157
35,they,1,0.016484953852064783
38,is,1,0.01755068594523527
