,Key,Count,Mean Score
0,TTR,100,0.10234689493840542
4,but,100,0.04514653324349872
1,this,97,0.04450421127152062
2,with,96,0.04823729352689098
3,on,91,0.04152706008098598
7,for,83,0.034211480768617714
10,not,68,0.03765671120404009
6,what,60,0.033642013979150814
9,that,54,0.030631356494842783
15,have,43,0.03562731350277326
14,it,40,0.03226088077068861
17,be,30,0.03343693439909032
12,JJR,24,0.030114149876805708
5,from,23,0.032244422093960876
11,do,20,0.031880311960562034
19,now,15,0.028255722668767344
13,so,12,0.030052941279008174
23,out,11,0.030767744987316218
8,up,9,0.029543709932892855
18,as,9,0.028593093170781157
20,all,5,0.02823271355820859
16,one,4,0.028670035885377303
21,at,3,0.023907293773916493
22,VBZ,2,0.02724925513293139
24,just,1,0.02902689850283262
