,Key,Count,Mean Score
0,TTR,100,0.19305831155853614
1,VBN,100,0.049477931559981064
2,have,100,0.05106194154158282
4,it,99,0.039197940693322546
3,in,97,0.03893245693817097
8,is,92,0.03432878629888041
9,of,91,0.03349465374902123
10,VBD,80,0.03328318573239557
5,not,61,0.033234318516542814
6,be,57,0.030543221265636664
7,with,57,0.031122530684882837
13,this,20,0.02771027199812488
16,on,11,0.026362976087356018
14,for,10,0.026673880486553208
11,can,8,0.028731598237221843
12,and,6,0.02515679642836659
15,a,6,0.02751342862065739
17,do,4,0.02726214330486542
18,to,1,0.024163993711390663
