,Key,Count,Mean Score
0,TTR,100,0.17391256395877305
1,a,100,0.08195714757597189
2,DT,100,0.04892319637818696
3,is,100,0.03770574124231109
4,the,100,0.04143562534689837
5,mean_sen_len,100,0.030591210211130874
6,of,81,0.021591606040363833
9,RB,78,0.020928985495984632
7,and,50,0.01896655799967963
8,what,47,0.01855790175337363
12,when,40,0.019308089957927578
11,how,39,0.018739190951502244
10,VB,15,0.01824920755441152
17,have,9,0.018163477960418273
13,VBG,8,0.01811344006299727
18,with,7,0.017332837053306786
14,there,7,0.01799539348836591
19,that,5,0.017703025760485182
23,on,3,0.01635401506006785
22,before,3,0.01733988590289537
20,here,3,0.017150251119691425
16,at,2,0.018712526891101686
15,VBD,1,0.020367675640477735
21,then,1,0.02047340721583947
24,an,1,0.015363277839507007
