,Key,Count,Mean Score
0,of,100,0.06715066217873225
1,sentiment,100,0.060359060488013164
2,PRP,100,0.07558746633049276
3,VB,100,0.05287984924999994
5,NN,100,0.05378125243250938
7,DT,97,0.03911172264504204
4,IN,94,0.0384390077297225
8,have,66,0.034322192428989706
6,to,53,0.03571632742120801
12,NNS,41,0.03380974713259702
10,RB,36,0.033294669579602955
14,the,35,0.03279870706046793
11,i,29,0.03232030948112093
9,mean_sen_len,24,0.03200343893476207
13,which,23,0.03215677141211202
15,a,1,0.032933708923106486
16,had,1,0.02864315927782699
