,Key,Count,Mean Score
0,PRP,200,0.07526708611493699
1,VB,200,0.052185610724752245
2,of,200,0.06653367994888641
3,sentiment,200,0.05985528644125844
5,NN,200,0.05342003682626756
6,IN,196,0.03944628749059557
8,DT,190,0.03818755893214512
11,have,121,0.03443510934507275
4,to,118,0.035237718988826154
7,NNS,89,0.03404351087851136
9,the,79,0.0328228830708892
13,i,65,0.032578031702717315
12,RB,58,0.03334254236833694
10,mean_sen_len,43,0.032634934696203384
14,which,40,0.03254346585099226
15,had,1,0.0304020095101525
