,Key,Count,Mean Score
0,here,100,0.3014526566564595
1,mean_sen_len,100,0.0839767348189666
2,for,100,0.04718064833415179
3,the,100,0.04394460003307354
4,DT,100,0.03173311699771261
5,your,100,0.02513252917652333
6,or,100,0.02238317762784602
7,PRP$,54,0.018086848018785576
8,very,54,0.017235555788862874
10,JJ,46,0.016816388929098952
9,such,45,0.016924462293794445
12,when,40,0.017572554865748657
13,on,30,0.01699193980231795
11,sentiment,25,0.017034659189686913
14,then,5,0.015424628729455585
15,JJR,1,0.01588527130844114
