,Key,Count,Mean Score
0,sentiment,100,0.06014857552206526
1,of,100,0.06674512120627453
2,PRP,100,0.07480755474905133
3,NN,100,0.053123725024149866
4,VB,100,0.05259957550575806
5,IN,97,0.03873121115158278
8,DT,96,0.038928197805991945
7,have,62,0.03617321970354978
6,to,51,0.03462805407702769
9,the,46,0.03318492282478683
11,NNS,41,0.033575028912612506
12,RB,38,0.03251019389061564
13,mean_sen_len,27,0.03204719650392231
14,i,22,0.03150806632502512
10,which,19,0.03221920044065518
15,a,1,0.0347772150850289
