,Key,Count,Mean Score
0,PRP,101,0.07588280291683179
1,of,101,0.0668833047092335
2,NN,101,0.054057023536578305
3,VB,101,0.052377552317114634
4,sentiment,101,0.06116623182294832
5,IN,98,0.03973681829917401
6,DT,97,0.037811446431361966
7,to,62,0.03492219312837816
9,have,57,0.034579124156330195
13,NNS,43,0.03277085049763351
11,RB,38,0.0329265828967818
10,mean_sen_len,34,0.0317819557858752
8,i,30,0.032919975177771156
14,the,26,0.033267093065383536
12,which,20,0.032110827107387115
