,Key,Count,Mean Score
0,of,100,0.06791383017880599
1,PRP,100,0.07554465144299172
2,NN,100,0.054112420261146765
3,sentiment,100,0.059496968673303494
4,VB,100,0.05211235125666032
5,IN,99,0.03946622476890906
6,DT,99,0.03831543442270273
9,have,63,0.03542276088187194
7,to,60,0.03400890096329531
12,the,39,0.03269613423030593
8,i,36,0.03180574931761362
11,NNS,34,0.033876180617981054
10,RB,29,0.033210860887495745
14,mean_sen_len,21,0.03141104563672248
13,which,17,0.03201170427342629
15,a,2,0.029152003564301674
16,had,1,0.029272122164513078
