,Key,Count,Mean Score
0,PRP,100,0.07576002527844389
1,of,100,0.06685987006412902
2,NN,100,0.053614448285958315
3,sentiment,100,0.06116267640295787
4,VB,100,0.051942039810755576
6,DT,96,0.038731738957133104
5,IN,94,0.038388764087806754
7,have,57,0.035574707595853614
9,NNS,48,0.033199424828519834
12,to,48,0.03552096674441869
8,RB,40,0.03280925225706524
10,the,38,0.03363619886147686
11,i,35,0.032842492213076335
14,which,22,0.032697050547455926
13,mean_sen_len,20,0.031966843094029154
15,VBD,1,0.02932179037843762
16,a,1,0.028799749013958337
