,Key,Count,Mean Score
0,PRP,100,0.07484941351014542
1,of,100,0.06617337484874812
2,NN,100,0.05380172622735779
3,sentiment,100,0.06161286735703474
4,VB,100,0.05276182615332832
7,DT,98,0.038218751466945276
10,IN,97,0.03854393207335371
8,have,60,0.03566802127113858
5,to,50,0.03487875695756454
11,NNS,40,0.03351670805705358
6,the,38,0.032731648581991395
12,i,32,0.03065393207347541
14,RB,29,0.032508387743128565
9,which,27,0.032971050289678956
13,mean_sen_len,27,0.0318253219322477
15,not,2,0.030229557741850592
