,Key,Count,Mean Score
0,PRP,100,0.07599007698643898
1,of,100,0.0674084022507365
2,sentiment,100,0.05927683094182513
3,VB,100,0.0527353585207571
4,NN,100,0.05371341195003164
5,IN,97,0.03911464511840105
6,DT,92,0.038532890486758564
11,have,58,0.035620624367301484
10,NNS,51,0.03464961078383113
13,to,48,0.03577883242829697
7,RB,37,0.032034399100971805
9,the,37,0.03241080804758014
14,which,29,0.03185320197912609
8,i,28,0.03141716023775163
12,mean_sen_len,21,0.03169415353408363
15,a,1,0.031051528586500572
16,VBD,1,0.02891484634203179
