,Key,Count,Mean Score
0,who,100,0.03494683615478155
1,TTR,100,0.03466537058600846
2,is,100,0.02929758958319308
3,VBZ,100,0.027076859622108863
4,sentiment,100,0.029484983802529795
5,VBN,100,0.0217339887275527
9,RB,100,0.02381585125517689
6,a,95,0.019335518724491595
7,and,94,0.019765879529188162
8,that,36,0.017573209615060835
13,this,23,0.018240845386042814
11,JJ,17,0.01669935371286924
10,all,14,0.01788970458416154
12,by,13,0.017298107703921303
14,up,4,0.016838369221410236
15,mean_sen_len,3,0.015772882699642075
16,at,1,0.016316805085088208
