0,Overall F1,0.8218006879308798,0.024341265754545344
1,Overall Precision,0.833048299174786,0.02889723571540217
2,Overall Recall,0.8272041666666666,0.0259548121121218
3,Authentic F1,0.8544165000000001,0.041450186750584025
4,Authentic Precision,1.0,0.0
5,Authentic Recall,0.9063,0.06729937614978873
6,Synthetic F1,0.7595983322060481,0.05636937900575851
7,Synthetic Precision,0.8702088853020675,0.04928225996847207
8,Synthetic Recall,0.685025,0.10313855819202462
