,Key,Count,Mean Score
0,PRP,100,0.07654600113439643
1,of,100,0.06801971953521062
2,sentiment,100,0.06037930306564055
3,NN,100,0.053033130105655184
4,VB,100,0.05362470306965693
5,DT,99,0.03778109179127215
6,IN,97,0.03868610927147145
7,have,67,0.03343966003818816
10,to,63,0.035966351313402464
13,NNS,40,0.03468544473103201
9,RB,38,0.03203195378388382
8,the,38,0.03233726880526177
12,mean_sen_len,25,0.03225562053041675
14,i,18,0.03343853657943351
11,which,14,0.03420329873748314
15,not,1,0.028082180555133066
