,Key,Count,Mean Score
0,TTR,100,0.22845630711958165
1,the,100,0.06360970162904826
2,DT,100,0.043017875946377175
3,mean_sen_len,100,0.03772896270291801
4,and,100,0.030548792530110894
5,a,100,0.02742547346604678
7,in,100,0.02137122943148993
6,RB,96,0.01721404241559753
9,IN,65,0.015524895735761565
11,VBG,51,0.015094085950779691
8,an,47,0.01588414400605585
10,of,26,0.014748023016168017
12,or,11,0.014686182072606217
13,after,2,0.01379839847684216
14,was,1,0.01261931678286546
15,this,1,0.01655741899163232
