,Key,Count,Mean Score
0,PRP,100,0.07585230727571654
1,of,100,0.06696255873312229
2,NN,100,0.054168249194689745
3,VB,100,0.05251976474064163
4,sentiment,100,0.05992915067130479
7,DT,99,0.03818150581742328
5,IN,95,0.03926787957301486
6,have,56,0.035286843576690534
9,to,51,0.03557387862307933
10,NNS,47,0.033459464136904586
13,i,42,0.03253978428692802
8,the,31,0.03364741122632403
14,RB,31,0.03246986458418727
11,mean_sen_len,26,0.03179521008328401
12,which,21,0.03146760872181549
15,a,1,0.03216181814923404
