,Key,Count,Mean Score
0,mean_sen_len,100,0.03964794689673175
1,to,100,0.031166794864073033
2,a,99,0.0363334160931952
3,RB,99,0.032932000570986594
4,TTR,99,0.03011076791854145
5,VB,85,0.027149981896456614
7,was,78,0.027888139508234485
10,VBG,72,0.02761426295032888
12,and,72,0.027363690302464327
6,PRP,40,0.025411839493512285
13,NN,34,0.02503582610177088
15,VBD,27,0.02493479019630711
14,PRP$,24,0.025985229070470902
8,IN,16,0.024735208034109807
11,of,11,0.025423054936009784
9,VBN,8,0.026114355006344694
19,sentiment,8,0.023774706338614542
20,on,6,0.02560571121578527
18,DT,5,0.02356178993287402
17,lex_density,5,0.023775887969316754
22,JJ,5,0.024601045784630807
21,the,4,0.024114025461430547
16,in,2,0.024408495646179883
23,had,1,0.02532420220180279
