,Key,Count,Mean Score
0,TTR,300,0.10874008583497921
2,with,300,0.05367431271988053
4,but,299,0.045597797000604866
1,this,298,0.045467286159077296
3,for,285,0.03768709666910251
11,on,267,0.04121135924101714
9,that,178,0.03040033569611074
10,not,170,0.03531034012321839
13,have,169,0.034796399238548714
8,what,158,0.03259415486144621
18,JJR,137,0.033132615170555255
12,be,97,0.032050723954657294
16,it,75,0.030252891627039535
5,as,60,0.02949729344733334
14,so,53,0.03158223051833932
19,from,33,0.03190570650772454
21,up,23,0.030209231880221978
22,in,21,0.02961104562765455
20,all,19,0.02902361026886184
17,do,16,0.028615338878349057
7,out,16,0.02736839988147967
15,now,12,0.028310597878441035
6,one,10,0.03017125407198589
23,did,1,0.026656050955972774
24,VBZ,1,0.028255016882240712
25,at,1,0.026303993884476747
26,just,1,0.026579673272494414
