,Key,Count,Mean Score
0,TTR,100,0.0708908235207709
1,and,100,0.03364375815236099
2,the,100,0.032420402778922844
3,IN,100,0.028520793599101747
14,PRP,78,0.019719724101738074
4,DT,75,0.019602481981846935
7,sentiment,73,0.019668040202577376
11,lex_density,66,0.018869990159346785
10,a,65,0.019544244778511858
9,NN,61,0.019316873556397038
5,you,37,0.018755823378579832
8,i,37,0.018836604969949947
13,VBD,27,0.018373096317889397
6,was,23,0.01892666024813051
16,it,20,0.018620780956795834
15,mean_sen_len,18,0.018497831987966562
17,to,7,0.018674544662959373
19,has,5,0.018034373185725407
20,been,3,0.018906050297178983
18,them,2,0.018268256874503383
12,that,1,0.0170356439203569
21,for,1,0.019067649331299143
22,VBG,1,0.018681750592274383
