,Key,Count,Mean Score
0,PRP,100,0.0765661881078095
1,of,100,0.06693683969065828
2,sentiment,100,0.061288922668069075
3,VB,100,0.0514398985808357
4,NN,100,0.05285386187563084
7,IN,95,0.03984687093031182
6,DT,94,0.03764497363691699
12,have,62,0.036266313861322244
5,to,54,0.03613002455374365
10,NNS,51,0.03359047917879477
8,RB,34,0.031677891508874546
13,mean_sen_len,32,0.032171726520604245
11,the,31,0.03233546444408244
14,i,29,0.032412081642152375
9,which,16,0.030995627930398725
15,had,1,0.02949933375105567
16,a,1,0.027913982928091812
