,Key,Count,Mean Score
0,PRP,100,0.07574470577513688
1,of,100,0.0674202698585702
2,sentiment,100,0.05926369799913136
3,NN,100,0.0530506032667244
4,VB,100,0.05257503602977373
6,IN,97,0.03889565729733336
7,DT,95,0.03901720594488331
10,have,55,0.03448118624966329
5,to,50,0.03494435053883621
12,mean_sen_len,40,0.032577592908770346
14,the,38,0.03229281746293378
13,NNS,38,0.03355638141042858
8,RB,36,0.03251010940710791
9,i,31,0.03333798849895065
11,which,18,0.03169109553345523
15,not,1,0.029879605440396043
16,a,1,0.026361556997320446
