,Key,Count,Mean Score
0,PRP,100,0.07435663659867806
1,of,100,0.06724724589779296
2,NN,100,0.05443013954254239
3,sentiment,100,0.06035986511210614
4,VB,100,0.0522940412624474
5,DT,97,0.038702278319316434
8,IN,97,0.03843792144038211
12,have,65,0.035551954932318865
6,to,55,0.035642368956465074
14,the,36,0.03260070743439652
11,NNS,35,0.03293682082535614
10,RB,33,0.03324209413040285
7,mean_sen_len,27,0.03197820190371278
13,which,27,0.032852112327523955
15,i,27,0.032210260792849596
9,VBD,1,0.0290429906757539
