,Key,Count,Mean Score
0,TTR,300,0.05489720883348608
5,so,296,0.03359667170251336
2,VBG,287,0.029963101267789557
12,in,227,0.025852463154060885
3,on,205,0.026577312761872238
8,JJR,189,0.026691739029037816
13,and,173,0.024599382849205126
6,but,155,0.02398172695530876
20,or,143,0.02626797689743238
14,be,137,0.02470776981302464
16,this,132,0.02511156530687817
4,with,129,0.0245292839513177
11,VBD,114,0.02495321721315539
21,to,95,0.02369552472836329
7,for,92,0.02368342465280489
22,it,74,0.023680718544467655
9,have,59,0.02508383591172182
1,PRP$,40,0.02344314013168637
19,of,38,0.022283775379376525
17,RB,32,0.021586850668602286
18,not,26,0.023293316258168408
24,VBN,17,0.021808754686032904
10,as,16,0.02209778426994025
15,that,10,0.023403119921927854
23,do,5,0.019843901762798474
25,can,5,0.023427773110289363
27,mean_sen_len,2,0.0191519664140898
26,when,1,0.019175686293051882
28,is,1,0.01766552922353076
