,Key,Count,Mean Score
0,have,100,0.05300000686680174
2,said,100,0.04978276586858337
1,PRP$,98,0.03926406978810828
3,for,91,0.033588557368633115
8,with,91,0.03473201459698118
10,on,86,0.031255891017693306
4,VBP,84,0.032719793407666745
12,be,75,0.031112326639711807
5,it,57,0.029010675883292692
7,we,54,0.030959357314116285
11,and,26,0.026742301951773243
15,is,25,0.02701594375511807
6,that,23,0.027111453480300526
17,mean_sen_len,19,0.02554144161786063
13,VBG,14,0.025722508924972798
16,but,12,0.026319360919205656
18,this,11,0.02654310885920287
19,not,11,0.027606834871231167
14,from,7,0.027355257145623507
20,at,6,0.02557396840499691
23,as,4,0.027175469202019697
22,an,3,0.024015936456008625
9,RB,1,0.026568636215800787
21,JJR,1,0.023778927733387654
24,by,1,0.03272819306477785
