,Key,Count,Mean Score
0,TTR,100,0.11587059640045919
1,mean_sen_len,100,0.04080260948598172
2,a,100,0.039520652159465645
3,and,100,0.0415488810361851
4,VBG,100,0.024749569212437508
5,DT,100,0.03156233359563578
6,is,100,0.026613100542495903
7,the,98,0.024344304258901283
10,lex_density,79,0.021207535999915983
9,in,53,0.019724293472832884
14,of,26,0.01944862576870761
13,i,15,0.019090494446692294
11,IN,13,0.01882562934008557
12,during,7,0.020275045524137694
16,such,5,0.018642150983311206
8,for,3,0.018373781127407837
15,to,1,0.017792995696484962
