,Key,Count,Mean Score
0,sentiment,100,0.06150331028736145
1,PRP,100,0.07597932707566565
2,of,100,0.06688292530820564
3,NN,100,0.05356036716271946
4,VB,100,0.05157358495587433
8,DT,97,0.037988430635136905
9,IN,97,0.038310056732424595
11,have,61,0.034755159827496086
14,to,56,0.03608136420515765
6,NNS,42,0.03411008512998553
10,the,36,0.0327091259430006
12,RB,32,0.03261703783900789
5,i,30,0.0325658826686951
7,mean_sen_len,24,0.03245185219508958
13,which,24,0.03302006721351091
15,a,1,0.025496631331921985
