,Key,Count,Mean Score
0,of,100,0.06893220881119534
1,PRP,100,0.07506637153374811
2,sentiment,100,0.05918897725493841
3,NN,100,0.05335882219207054
5,VB,100,0.05148965830980579
11,DT,98,0.03844210034878053
4,IN,96,0.03919236536576174
13,to,66,0.03536085236074747
8,have,54,0.035194463384238914
14,NNS,38,0.03366992356139973
12,the,33,0.03439885059938436
6,i,32,0.03316204730938923
10,RB,31,0.03376406313142918
9,mean_sen_len,29,0.03178612156225173
7,which,22,0.03228927693575015
15,VBD,1,0.02880844026901903
