,Key,Count,Mean Score
0,sentiment,100,0.10902236472591477
1,a,100,0.08162632984921064
2,have,100,0.034901649069134934
3,through,100,0.03203727627948241
4,TTR,100,0.03179680793146629
5,male_pronouns,96,0.0249946467456235
6,at,92,0.022094237427780775
10,not,58,0.02146293745928329
11,DT,53,0.018943823348889707
8,mean_sen_len,48,0.019744389789824585
13,then,45,0.020615163637969298
9,i,23,0.01904052180721589
16,when,23,0.01890327231392506
14,VBG,20,0.01810609287080473
17,so,13,0.019479273082592213
18,in,12,0.018286959993797244
21,or,5,0.01747560320765465
15,which,4,0.01833198989740831
7,is,3,0.018715501879432647
19,PRP$,2,0.017798109432400712
20,where,2,0.018379798212633587
12,JJ,1,0.01526098987273835
