,Key,Count,Mean Score
0,TTR,300,0.17573465374979874
1,a,300,0.0814740674276551
2,DT,300,0.049315990752291074
3,the,300,0.042040288884152975
4,is,300,0.03785323430923826
5,mean_sen_len,300,0.030367022951410944
10,of,247,0.021226956598459128
14,RB,234,0.021149091330761226
7,how,136,0.018353482831443547
9,and,132,0.019061308020071277
12,what,131,0.019391701640610586
13,when,127,0.019261960663732612
11,have,29,0.018252710738497817
17,VB,28,0.01763372050553771
6,there,25,0.01798740787277461
15,that,18,0.017439974402581687
16,on,18,0.017205291374496435
18,VBG,16,0.017437921705002395
20,where,13,0.017582591671758407
19,with,13,0.016968245159484037
8,an,11,0.016880374862376247
21,at,10,0.01641875946514997
23,then,5,0.017238516086144302
25,here,5,0.01632531464049444
22,before,1,0.014301700277737616
24,VBD,1,0.017096890559063428
