,Key,Count,Mean Score
0,TTR,100,0.04402040456749648
1,so,100,0.03521869681678099
3,VBG,97,0.030485438517279386
2,have,75,0.027686578387884703
9,but,62,0.02473448365247164
10,this,60,0.025862156413041848
14,JJR,54,0.02468085507906359
6,in,53,0.02329937463231773
13,VBD,46,0.022978400535466365
5,on,45,0.024785434306546207
4,or,44,0.0238782061437279
16,with,40,0.02417634561400523
17,for,34,0.02256167468155181
7,that,28,0.022066837273582527
8,it,25,0.021232729984283667
22,not,20,0.0219690636167897
18,as,19,0.021876292354035362
15,RB,19,0.02049815825722185
12,be,18,0.023675574515946728
11,and,11,0.023037174897625426
21,PRP$,11,0.020673062123519548
20,VBN,11,0.022824039926164087
24,to,9,0.02174419795546558
23,of,6,0.020338901891346527
19,them,4,0.020410339719378764
25,a,4,0.019187927088409412
26,from,2,0.020318749500661783
27,they,1,0.019924733906927138
28,out,1,0.019488997491493736
29,can,1,0.02078893308408882
