,Key,Count,Mean Score
0,TTR,100,0.0955557276393805
1,sentiment,100,0.04219065549440257
2,has,100,0.027559467249101563
3,mean_sen_len,100,0.033731682041618166
5,the,97,0.02222989550811462
6,NN,76,0.02111444798121216
10,VBG,70,0.01974739015135166
4,an,65,0.021667580837434187
9,and,64,0.020052417211073596
7,DT,51,0.01926700302128293
8,VBZ,42,0.02004803501923468
15,from,37,0.020066439050467063
14,NNS,21,0.019400772655818035
16,been,21,0.02047981178956702
13,at,17,0.019319010169801136
11,IN,11,0.019662545087804482
12,lex_density,10,0.01874471447686602
19,was,7,0.017872209317527744
20,PRP$,5,0.018082945099513602
21,of,2,0.018997306409805483
17,such,2,0.020079029085864904
18,this,1,0.018572445800797265
22,is,1,0.017760191397344763
