,Key,Count,Mean Score
0,TTR,300,0.147046477482002
1,a,300,0.05545824707383653
2,mean_sen_len,300,0.04131458720579446
4,and,300,0.03415592229129087
5,DT,300,0.03190657371479929
3,of,299,0.02607799775903159
7,to,259,0.02061690257061347
8,one,226,0.0203070559808536
6,is,221,0.019852891115203677
10,through,196,0.01885052921584837
9,VB,115,0.018321624330551112
14,lex_density,65,0.01766708466920085
11,yourself,57,0.017504013512471574
13,see,24,0.017844791406903145
19,the,15,0.016266704833828832
20,our,6,0.016714006921207916
18,VBG,6,0.016634084518392333
17,RBR,4,0.015750360343980606
16,before,3,0.015850214456473454
12,sentiment,1,0.019313023634004337
15,RB,1,0.017406028983933976
21,i,1,0.016867608391913383
22,my,1,0.017858510234813985
