,Key,Count,Mean Score
0,PRP,100,0.07403714417509051
1,of,100,0.06769242822194424
2,NN,100,0.053707618615172724
3,VB,100,0.05254980598748733
4,sentiment,100,0.061162514378574
10,DT,99,0.03767554671306784
5,IN,93,0.03875701437729592
9,have,71,0.0348162070640104
13,to,47,0.035115221928728124
6,NNS,42,0.03445497138438426
14,RB,34,0.03306878606867115
12,the,33,0.033224701632722044
8,i,33,0.03251039861312377
7,mean_sen_len,24,0.03214653274242938
11,which,23,0.03242508065537604
15,not,1,0.02714161901797666
