,Key,Count,Mean Score
0,and,100,0.04700394192664119
1,TTR,100,0.05355500169432493
2,RB,100,0.04742504728639393
4,with,99,0.044040750357433045
9,to,82,0.030803931082276914
10,we,79,0.03132652995721179
6,that,73,0.031226782475431522
3,on,65,0.031528106154758664
11,PRP,60,0.028758884565094033
7,by,60,0.030143997056308974
5,this,58,0.029549351968641946
13,VB,48,0.028295382676683342
14,PRP$,20,0.02897290785482562
15,VBG,16,0.026611143447048586
12,as,15,0.028509384297522762
8,JJR,8,0.027829227025815688
17,mean_sen_len,8,0.0268866361600638
20,an,4,0.02793883947755537
18,VBN,2,0.025424023065889974
16,our,1,0.024440586580006647
19,a,1,0.027214504727776086
21,for,1,0.024293914564606417
