,Key,Count,Mean Score
0,VBD,100,0.05729042204783433
3,for,100,0.045943503703564585
4,in,99,0.04107650250167059
1,VBN,93,0.04272654873472026
7,i,90,0.03229497530764541
6,on,79,0.03786388966225423
5,with,74,0.03668632562485449
10,but,65,0.03085078551461994
12,from,64,0.03288312033443872
9,as,62,0.03264600785633752
2,that,57,0.031886174759557906
8,when,42,0.030824252518233317
14,mean_sen_len,30,0.030362613650983805
16,it,19,0.03231145246508693
13,by,9,0.028056135777944302
11,of,8,0.028467298777599032
15,have,3,0.027733432695489654
17,VBG,2,0.028014277904463238
18,or,2,0.028721036542908168
19,and,1,0.027992569462977658
20,is,1,0.03292298617063924
