,Key,Count,Mean Score
0,PRP,200,0.07632593575697762
1,of,200,0.06628271189751281
2,NN,200,0.05294125398869501
3,sentiment,200,0.06036866928442271
5,VB,200,0.052528952434000055
4,IN,195,0.03953342031992435
7,DT,184,0.03850939559330859
10,have,125,0.03566027655721758
6,to,109,0.035480214563040124
11,NNS,90,0.033904053597335976
8,the,71,0.033076051126835954
9,RB,71,0.032134150085935606
13,mean_sen_len,59,0.03194533506369309
12,which,48,0.03206718542936512
14,i,48,0.03222912110232528
